<name>,<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
Kraft Foods Inc.,MDLZ,20130225,26.79,27.08,26.48,26.49,15527000
Allscripts Healthcare Solutions,MDRX,20130225,12.13,12.48,12.05,12.06,2341900
Medidata Solutions,MDSO,20130225,50.38,50.98,49.96,50.07,252300
Medivation,MDVN,20130225,49.65,49.78,47.53,47.59,1827800
Meade Instruments,MEAD,20130225,1.57,1.71,1.57,1.61,1000
Measurement Specialties,MEAS,20130225,37.13,37.13,35.73,35.8,18900
Methes Energies International L,MEIL,20130225,4.25,4.35,4.2,4.35,4500
Media & Income Trust Plc Pfd,MEIP,20130225,7.1,7.7,6.91,6.99,108300
Mela Sciences Inc,MELA,20130225,1.51,1.55,1.5,1.51,65000
Mercadolibre,MELI,20130225,85.17,87.07,84.54,84.56,1067300
Memorial Production Partners Lp,MEMP,20130225,18.59,18.77,18.17,18.31,281000
Memsic,MEMS,20130225,3.44,3.45,3.36,3.42,120700
Mentor Graphics Corp.,MENT,20130225,17.53,17.54,16.92,16.93,649700
Methanex Corp.,MEOH,20130225,35.13,35.42,34.87,35.12,685800
Mercer International Inc.,MERC,20130225,7.07,7.12,6.92,7.09,97800
Meru Networks,MERU,20130225,4.46,4.54,4.04,4.22,237900
Metro Bancorp Inc,METR,20130225,16.62,16.62,16.21,16.32,30800
Microfinancial Inc.,MFI,20130225,7.55,7.59,7.3,7.34,12700
Mayflower Bancorp,MFLR,20130225,11.25,11.25,10.93,10.93,900
Multi-Fineline Electronix,MFLX,20130225,15.84,15.88,15.48,15.5,116900
Mackinac Financial Corp.,MFNC,20130225,8.35,8.35,8.35,8.35,100
Mfri,MFRI,20130225,7.57,7.57,7.44,7.49,4200
Mattress Firm Holding Corp.,MFRM,20130225,26.96,27.25,26.37,26.4,210100
Mutualfirst Financial Inc.,MFSF,20130225,13.45,13.5,13.36,13.36,1600
Multimedia Games,MGAM,20130225,18,18.16,17.64,17.64,211800
Mgc Diagnostics Corp.,MGCD,20130225,6.26,6.5,6.26,6.5,300
Mge Energy Inc.,MGEE,20130225,54.36,54.74,53,53.3,44500
Magic Software Enterprises Ltd,MGIC,20130225,4.72,4.72,4.63,4.64,31600
Magellan Health Services,MGLN,20130225,50.54,51.35,50.08,50.55,230600
Mgp Ingredients,MGPI,20130225,4.31,4.35,4.16,4.26,15100
Mcgrath Rentcorp,MGRC,20130225,29.74,30,28.86,28.9,92800
Magyar Bancorp,MGYR,20130225,5.13,5.2,5.13,5.2,800
Morgans Hotel Group Co.,MHGC,20130225,5.08,5.08,4.88,4.91,50700
Maiden Hldgs Ltd,MHLD,20130225,10.14,10.18,9.95,9.98,216000
The Middleby Corp.,MIDD,20130225,148.96,150.52,143.41,144.13,140000
Mitcham Industries,MIND,20130225,15.2,15.67,15.18,15.4,101500
Mobile Mini,MINI,20130225,26.32,26.94,26.2,26.25,531600
Mitek Systems Inc,MITK,20130225,4.57,4.58,4.32,4.36,287400
Mitel Networks Corp.,MITL,20130225,3.82,3.88,3.78,3.87,14400
Mks Instruments,MKSI,20130225,27.95,28.13,26.83,26.92,227800
Makita,MKTAY,20130225,43.24,43.24,41.79,41.79,7000
Responsys Inc.,MKTG,20130225,7.58,7.78,7.43,7.71,228900
Marketaxess Holdings,MKTX,20130225,39.16,39.94,38.82,38.86,457500
Mesa Laboratories,MLAB,20130225,53.12,53.41,52.47,52.75,4200
Herman Miller,MLHR,20130225,24.57,24.57,23.71,23.75,294100
Moduslink Global Solutions Inc,MLNK,20130225,3,3.05,2.95,2.96,205400
Mellanox Technologies,MLNX,20130225,53.6,53.6,51.08,51.56,588600
Malvern Federal Bancorp,MLVF,20130225,11.66,11.66,11.6,11.61,1300
Martin Midstream Partners L.P.,MMLP,20130225,34.5,34.5,34,34.03,103800
Merit Medical Systems,MMSI,20130225,11.76,12.15,11.63,11.99,921300
Makemusic,MMUS,20130225,3.81,3.81,3.72,3.78,2900
Makemytrip Limited,MMYT,20130225,13.65,13.7,13.36,13.65,26300
Mind C.T.I. Ltd,MNDO,20130225,2.17,2.2,2.17,2.18,5600
Magnegas Corporation,MNGA,20130225,1.3,1.35,1.2,1.3,20900
Mannkind Corp.,MNKD,20130225,2.55,2.6,2.53,2.54,3138000
Medicinova,MNOV,20130225,2.05,2.19,2.05,2.14,41200
Monarch Financial Holdings,MNRK,20130225,9.85,10.05,9.79,9.97,58100
Monarch Financial Holdings,MNRKP,20130225,35.68,37.29,35.68,37.25,12700
Monro Muffler Brake,MNRO,20130225,38.37,38.43,37.53,37.59,305200
Monster Beverage Corp,MNST,20130225,51.03,51.58,49.63,49.64,1604200
Momenta Pharmaceuticals,MNTA,20130225,12.43,12.69,12.21,12.55,695500
Mtr Gaming Group,MNTG,20130225,3.88,3.94,3.78,3.8,25700
Manitex International,MNTX,20130225,9.99,10.09,9.57,9.68,104500
Sky-Mobi Limited,MOBI,20130225,2.19,2.26,2.13,2.22,21800
Mocon,MOCO,20130225,13.96,14.1,13.91,13.91,2600
Midwestone Financial Group,MOFG,20130225,23.65,23.65,22.52,22.52,8100
Molex Inc.,MOLX,20130225,28.2,28.2,27.16,27.18,454700
Molex Inc.,MOLXA,20130225,23,23.18,22.48,22.53,149100
Morningstar,MORN,20130225,68.99,69.21,67.95,68.03,36400
Mosys,MOSY,20130225,3.55,3.55,3.35,3.36,74300
Motricity,MOTR,20130225,0.4,0.4,0.38,0.38,140700
Move,MOVE,20130225,9.73,9.8,9.41,9.43,265000
Motorcar Parts Of America,MPAA,20130225,5.78,5.88,5.78,5.83,103700
Mod-Pac,MPAC,20130225,7.72,7.82,7.39,7.8,6600
Mid Penn Bancorp,MPB,20130225,11.45,11.45,11.03,11.03,500
Melco Crown Entertainment Limited,MPEL,20130225,19.74,20.09,18.97,18.99,6263300
Magellan Petroleum Corp.,MPET,20130225,1.1,1.12,1.08,1.08,123600
Monolithic Power Systems,MPWR,20130225,24.99,24.99,24.25,24.25,230300
Monroe Capital Corporation,MRCC,20130225,15.37,15.37,15,15,22800
Mercury Computer Systems,MRCY,20130225,7.49,7.55,7.37,7.38,483400
Merge Healthcare Incorporated.,MRGE,20130225,2.46,2.54,2.39,2.39,343900
Marlin Business Services,MRLN,20130225,19.26,19.46,19.11,19.17,25500
Marten Transport,MRTN,20130225,21.01,21.01,20.15,20.22,38900
Marvell Technology Group,MRVL,20130225,9.95,10.13,9.85,9.85,13560500
Microsemi Corp.,MSCC,20130225,20.99,21.04,20.37,20.41,458200
Middlesex Water Company,MSEX,20130225,19.48,19.48,19.08,19.08,27800
Mainsource Financial Group,MSFG,20130225,14.1,14.2,14,14,41200
Microsoft Corp.,MSFT,20130225,27.97,28.05,27.37,27.37,48020300
Madison Square Garden,MSG,20130225,55.98,55.99,55.11,55.15,184200
Merus Labs International Inc. Co,MSLI,20130225,1.18,1.18,1.03,1.04,48100
Misonix,MSON,20130225,5.9,5.96,5.53,5.54,18200
Mindspeed Technologies,MSPD,20130225,4.76,4.87,4.72,4.77,636100
Microstrategy Inc.,MSTR,20130225,102.52,102.55,98.67,99.09,105700
Mannatech Inc.,MTEX,20130225,5.8,5.83,5.55,5.55,300
American Capital Mortgage Inves,MTGE,20130225,25.65,25.71,25.35,25.37,1497300
Matrix Service Company,MTRX,20130225,15.99,15.99,15.32,15.32,168500
Mts Systems Corp.,MTSC,20130225,54.86,54.86,53.6,53.6,49000
M/A-Com Technology Solutions Ho,MTSI,20130225,16.51,16.64,15.91,16.14,70700
Mer Telemanagement Solutions Ltd,MTSL,20130225,4.64,4.72,4.36,4.45,39700
Mattson Technology,MTSN,20130225,1.27,1.32,1.23,1.23,316900
Micron Technology,MU,20130225,8.11,8.22,7.88,7.93,36300300
Microvision,MVIS,20130225,1.74,1.84,1.67,1.71,175600
Microvision,MVISW,20130225,0.03,0.03,0.03,0.03,3100
Mwi Veterinary Supply,MWIV,20130225,124.32,124.77,122.87,123.88,34700
Maxim Integrated Products,MXIM,20130225,31.4,31.63,30.8,30.82,2171600
Maxwell Technologies,MXWL,20130225,9.81,9.89,9.56,9.57,145700
Myriad Genetics,MYGN,20130225,25.04,25.43,24.88,24.99,1088400
Mylan Inc.,MYL,20130225,29.12,29.27,28.51,28.52,3943200
Myr Group,MYRG,20130225,23.67,23.67,22.42,22.46,116100
Nash-Finch Company,NAFC,20130225,20.31,20.31,19.11,19.14,58700
Natural Alternatives International,NAII,20130225,4.93,5,4.84,4.84,1200
Nanometrics Inc.,NANO,20130225,14.46,14.46,14.13,14.2,121600
Nasb Financial Inc.,NASB,20130225,22.59,22.7,22.03,22.03,5600
Nathan's Famous,NATH,20130225,36,36.58,35.87,35.87,8400
National Instruments Corp.,NATI,20130225,29.93,30,29.5,29.5,504500
National Interstate Corp.,NATL,20130225,33.98,34.81,33.13,33.61,29900
Nature's Sunshine Products,NATR,20130225,14.47,15.03,14.3,14.53,38000
National American University Holdings,NAUH,20130225,3.8,3.97,3.66,3.66,75300
The Navigators Group,NAVG,20130225,57.1,57.46,55.69,55.83,21400
Navarre Corp.,NAVR,20130225,1.92,1.93,1.88,1.89,4200
Newbridge Bancorp,NBBC,20130225,5.94,5.97,5.8,5.9,4600
Neurocrine Biosciences,NBIX,20130225,11.02,11.12,10.51,10.55,525200
Northeast Bancorp,NBN,20130225,9.98,10.19,9.98,10,11600
Nbt Bancorp Inc.,NBTB,20130225,21.02,21.09,20.45,20.47,62000
NB&T Financial Group Inc,NBTF,20130225,18.49,18.49,18.31,18.49,400
New Century Bancorp Inc. [Nc],NCBC,20130225,6.25,6.4,6.23,6.3,9900
Nci,NCIT,20130225,5.49,5.6,5.29,5.29,16400
Norwegian Cruise Line Holdings,NCLH,20130225,31.34,31.41,30.18,30.78,471600
National Cinemedia,NCMI,20130225,14.96,15.16,14.94,14.99,279900
The9 Limited,NCTY,20130225,2.76,2.88,2.76,2.76,32800
The Nasdaq Omx Group,NDAQ,20130225,31.51,31.78,30.82,30.83,1179300
Nordson Corp.,NDSN,20130225,63.56,64.52,61.32,61.33,598300
Neogenomics Inc,NEO,20130225,2.94,3.06,2.82,3,447700
Neogen Corp.,NEOG,20130225,47.51,47.75,46.54,46.59,82400
Neonode Inc.,NEON,20130225,5.73,5.74,5.28,5.28,342500
Neptune Technologies & Bioresources Inc,NEPT,20130225,2.68,2.75,2.6,2.61,109400
Net Servicos De Comunicacao S.A.,NETC,20130225,14.29,14.59,14,14.06,3400
Net Element Inc.,NETE,20130225,2,2.73,2,2.45,16600
Newlead Holdings Ltd,NEWL,20130225,0.9,0.94,0.8,0.82,185100
Newport Corp.,NEWP,20130225,16.21,16.55,15.97,16.12,354000
Newstar Financial,NEWS,20130225,13.8,13.81,13.33,13.35,18600
Newtek Business Services Inc.,NEWT,20130225,2,2,1.66,1.86,166300
Northfield Bancorp,NFBK,20130225,11.4,11.49,11.26,11.32,305000
Nf Energy Saving Corp.,NFEC,20130225,0.91,0.98,0.91,0.95,5700
Netflix,NFLX,20130225,180.99,187.1,175.45,179.32,7457100
Ngp Capital Resources Company,NGPC,20130225,7.23,7.29,7.09,7.16,114400
New Hampshire Thrift Bancshares,NHTB,20130225,13.37,13.51,13.18,13.18,2400
Nice-Systems Limited,NICE,20130225,36.37,36.41,35.56,35.62,161000
Nicholas Financial,NICK,20130225,13.33,13.4,13.15,13.17,21700
Nii Holdings,NIHD,20130225,5.66,5.66,5.33,5.39,2381600
Blue Nile,NILE,20130225,33.41,33.62,32.72,33.14,299300
National Bankshares,NKSH,20130225,34.63,34.63,32.23,32.7,5400
Nektar Therapeutics,NKTR,20130225,9.05,9.5,8.95,9.11,996300
Newlink Genetics Corporation,NLNK,20130225,11.96,12.44,11.59,12.1,105100
Netlist,NLST,20130225,0.7,0.71,0.66,0.67,53200
Numerex,NMRX,20130225,12.36,12.36,11.98,12.16,35300
Nn Inc.,NNBR,20130225,9.17,9.21,8.65,8.7,51500
North Valley Bancorp,NOVB,20130225,16.93,16.93,16.93,16.93,100
National Penn Bancshares,NPBC,20130225,9.89,9.91,9.73,9.73,755800
National Penn Bancshares,NPBCO,20130225,25.31,25.32,25.31,25.32,3200
Nps Pharmaceuticals,NPSP,20130225,7.84,7.88,7.54,7.54,1575500
National Research Corp.,NRCI,20130225,58.58,58.58,57.55,57.91,7300
Northrim Bancorp Inc,NRIM,20130225,22.78,22.78,21.82,21.82,7200
National Security Group,NSEC,20130225,8.5,8.75,8.5,8.7,4500
Insight Enterprises,NSIT,20130225,19.7,19.8,19.17,19.21,244300
Nanosphere,NSPH,20130225,2,2.06,1.96,2.01,558000
Napco Security Technologies,NSSC,20130225,3.64,3.77,3.64,3.76,33800
Nortech Systems Inc.,NSYS,20130225,3.08,3.08,3.03,3.03,700
Netapp,NTAP,20130225,34.56,35,33.57,33.58,7452600
Netscout Systems,NTCT,20130225,26.41,26.41,25.37,25.42,215100
Netease Inc,NTES,20130225,52.88,53.16,51.68,51.74,706900
Netgear,NTGR,20130225,33.77,33.99,32.93,32.94,245900
Northern Technologies International Corp.,NTIC,20130225,13.55,13.55,13.25,13.25,2300
Nortek Inc,NTK,20130225,72.5,73.76,69.03,70.36,51600
Ntelos Holdings,NTLS,20130225,13.59,13.89,13.56,13.62,262800
Nutrisystem Inc,NTRI,20130225,8.49,8.52,8.2,8.21,337000
Northern Trust Corp.,NTRS,20130225,53.49,53.69,52.17,52.18,1187800
National Technical Systems,NTSC,20130225,7.86,8.13,7.71,7.83,4100
Netspend Holdings,NTSP,20130225,15.94,15.94,15.85,15.86,1890900
Netsol Technologies Inc.,NTWK,20130225,10.77,11.89,10.73,11.21,994000
Nuance Communications,NUAN,20130225,18.75,19.11,18.36,18.39,4422600
S&P Global Nuclear Energy Index Ishares,NUCL,20130225,32.25,32.25,32,32,1400
Neurometrix,NURO,20130225,2.74,2.93,2.61,2.66,35700
Nutraceutical International Corp.,NUTR,20130225,17.54,17.59,16.47,16.47,33800
Nuvasive,NUVA,20130225,17.99,18.23,17.26,17.27,426900
Novavax,NVAX,20130225,1.85,1.86,1.75,1.75,641200
Nvidia Corp.,NVDA,20130225,12.55,12.65,12.28,12.3,16111000
Novadaq Technologies,NVDQ,20130225,9.45,9.62,9.28,9.46,167400
Nve Corp.,NVEC,20130225,54,54.77,53.06,53.2,18700
Novogen Limited,NVGN,20130225,8.67,9.27,8,8.02,396200
Nova Measuring Instruments Ltd,NVMI,20130225,8.84,8.84,8.68,8.71,90200
Naugatuck Valley Financial Corp.,NVSL,20130225,6.91,6.91,6.87,6.87,400
Novatel Wireless,NVTL,20130225,2.02,2.1,2.01,2.02,711700
Northwest Bancshares,NWBI,20130225,12.76,12.79,12.43,12.43,419500
Northwest Bioth New,NWBO,20130225,3.31,3.35,3.2,3.25,91300
Northwest Biotherapeutics Wt,NWBOW,20130225,1.4,1.4,1.35,1.4,1500
Norwood Financial,NWFL,20130225,29.82,30,29.82,30,1100
National Western Life Insurance,NWLI,20130225,162.73,163.5,162.1,162.1,2300
Northwest Pipe Company,NWPX,20130225,23.84,23.89,22.94,22.97,20600
News Corp.,NWS,20130225,29.11,29.23,28.43,28.45,2132600
News Corp.,NWSA,20130225,28.67,28.84,27.98,28,16453500
Nxp Semiconductors N.V.,NXPI,20130225,31.81,32.24,31.44,31.44,3137000
Nexstar Broadcasting Group,NXST,20130225,14.4,14.62,14.21,14.43,368400
Nxstage Medical,NXTM,20130225,11.31,11.46,11.09,11.13,300300
New York Mortgage Trust,NYMT,20130225,6.9,6.98,6.86,6.86,718200
Nymox Pharmaceutical Corp.,NYMX,20130225,6.2,6.24,6.11,6.11,19000
Empire Resorts,NYNY,20130225,2.06,2.07,1.95,1.96,16100
Omniamerican Bancorp,OABC,20130225,26.5,26.5,26.06,26.11,19900
Oba Financial Services,OBAF,20130225,18.7,18.75,18.56,18.56,1100
Ocean Bio-Chem,OBCI,20130225,2.21,3.24,2.21,2.88,846200
Optical Cable Corp.,OCC,20130225,4.04,4.15,3.92,4.08,10100
Oceanfirst Financial,OCFC,20130225,14.75,14.78,14.43,14.5,56300
Oclaro,OCLR,20130225,1.34,1.36,1.29,1.29,565800
Oculus Innovative Sciences,OCLS,20130225,0.64,0.64,0.59,0.59,319300
Ocz Technology Group Inc,OCZ,20130225,1.81,1.83,1.68,1.79,1021800
Old Dominion Freight Line,ODFL,20130225,35.36,35.46,34.63,34.65,911200
Oconee Federal Financial,OFED,20130225,14.64,14.64,14.64,14.64,100
Orthofix International N.V.,OFIX,20130225,37.05,37.35,36.38,36.49,270200
Omega Flex,OFLX,20130225,14.88,14.94,14.04,14.04,2100
Ofs Capital Corporation,OFS,20130225,14.29,14.35,14.05,14.15,39600
Oncogenex Pharmaceuticals Inc.,OGXI,20130225,12.21,12.21,11.91,11.94,44200
O2Micro International Limited,OIIM,20130225,3,3.24,3,3.03,24100
Tianli Agritech,OINK,20130225,0.86,0.9,0.85,0.9,1700
Southwest Bancorp,OKSB,20130225,13.36,13.48,12.69,12.76,77100
Old Line Bancshares,OLBK,20130225,12,12.17,12,12.03,5000
Grupo Aeroportuario Del Centro,OMAB,20130225,26.96,26.96,26.33,26.35,21700
Omnicell,OMCL,20130225,18.2,18.2,17.42,17.45,175700
Omeros Corp.,OMER,20130225,5.65,5.84,5.57,5.61,95700
Odyssey Marine Exploration,OMEX,20130225,3.4,3.53,3.38,3.49,1528900
Obagi Medical Products,OMPI,20130225,14.16,14.32,13.8,13.85,75200
Oncolytics Biotech,ONCY,20130225,3.99,4.03,3.88,3.91,275300
Nasdaq Composite Tracking Fidelity,ONEQ,20130225,124.87,124.94,123.51,123.76,23800
Oneida Financial,ONFC,20130225,12.74,12.75,12.69,12.69,25000
On Semiconductor Corp.,ONNN,20130225,8.12,8.22,7.93,7.93,4967500
Oncothyreon Inc .,ONTY,20130225,1.91,1.94,1.88,1.88,420800
Onvia,ONVI,20130225,3.64,3.73,3.64,3.73,19600
Onyx Pharmaceuticals,ONXX,20130225,77.87,78.85,77.5,77.87,1647600
Tier Technologies,OPAY,20130225,5.9,5.94,5.73,5.81,7900
Opentable,OPEN,20130225,55.5,55.81,54.24,54.46,283100
Optimumbank Holdings,OPHC,20130225,0.56,0.56,0.5,0.53,48300
Oplink Communications,OPLK,20130225,15.42,15.44,15.19,15.2,71700
Old Point Financial Corp.,OPOF,20130225,12.24,12.27,11.9,12.07,4600
Optimer Pharmaceuticals,OPTR,20130225,11.02,11.35,10.91,11.01,393700
Ocean Power Technologies,OPTT,20130225,1.98,2.01,1.96,1.96,25500
Opexa Therapeutics,OPXA,20130225,2.18,2.18,1.93,1.96,174100
Orbcomm Inc.,ORBC,20130225,4.5,4.54,4.36,4.39,82200
Orbotech Ltd,ORBK,20130225,9.25,9.39,9.18,9.3,13300
Orbit International Corp.,ORBT,20130225,3.54,3.54,3.46,3.54,6200
Online Resources Corp.,ORCC,20130225,3.83,3.84,3.83,3.83,138500
Oracle Corp.,ORCL,20130225,35.07,35.43,34.27,34.28,19992800
Orexigen Therapeutics,OREX,20130225,5.26,5.39,5.13,5.15,708800
Ocean Rig Udw Inc.,ORIG,20130225,14.99,15.1,14.61,14.66,403200
Oritani Financial,ORIT,20130225,14.93,14.94,14.52,14.53,120800
O'Reilly Automotive,ORLY,20130225,102.5,103.69,101.17,101.35,1577700
Oramed Pharmaceuticl,ORMP,20130225,8.26,9.1,8.26,8.75,13500
Orrstown Financial Services Inc,ORRF,20130225,14.52,14.7,14.47,14.5,7500
Old Second Bancorp,OSBC,20130225,3.01,3.28,2.89,3.1,93700
Orchard Supply Hardware Stores,OSH,20130225,4.7,4.93,4.67,4.91,24300
Ocean Shore Holding Co.,OSHC,20130225,14.96,15.2,14.85,15.2,1600
Osiris Therapeutics,OSIR,20130225,7.05,7.1,6.76,6.81,81100
Osi Systems,OSIS,20130225,56.14,56.42,54.87,54.92,177000
Slm Corp.,OSM,20130225,24.68,24.75,24.68,24.69,20500
Ossen Innovation Co.,OSN,20130225,0.93,0.93,0.91,0.92,8900
Overstock.Com,OSTK,20130225,12.56,12.62,12.03,12.12,57700
Orasure Technologies,OSUR,20130225,5.72,5.76,5.54,5.54,258200
Open Text Corp.,OTEX,20130225,55.12,55.22,54.5,54.54,155700
On Track Innovations Ltd,OTIV,20130225,1.16,1.21,1.12,1.15,92200
Otelco,OTT,20130225,1.47,1.5,1.45,1.46,299100
Otter Tail Corp.,OTTR,20130225,28.71,28.82,27.97,27.98,99100
Outdoor Channel Holdings,OUTD,20130225,7.78,7.8,7.66,7.68,53000
Ohio Valley Banc,OVBC,20130225,18.75,18.75,18.65,18.65,1000
Oak Valley Bancorp [Ca],OVLY,20130225,8.41,8.55,8.41,8.55,12700
Overland Storage,OVRL,20130225,1.3,1.3,1.21,1.23,27300
Omnivision Technologies,OVTI,20130225,15.36,15.47,14.9,14.9,615900
Oxygen Biotherapeutics,OXBT,20130225,0.35,0.39,0.32,0.32,267900
Oxigene Inc,OXGN,20130225,4.19,4.25,4.05,4.05,29300
Oxford Lane Capital,OXLC,20130225,15.84,15.84,15.08,15.11,135000
Bank Of The Ozarks,OZRK,20130225,38.95,38.95,37.57,37.6,127100
Pan American Silver,PAAS,20130225,17,17.5,16.92,17.26,1922400
Pacific Biosciences Of California,PACB,20130225,2.12,2.14,2.08,2.08,255800
Prime Acquisition Corp.,PACQ,20130225,9.87,9.92,9.87,9.92,500
Pacer International,PACR,20130225,4.2,4.24,4.01,4.01,148800
Pactera Technology International Ltd. Ads Wi,PACT,20130225,7.05,7.1,6.98,7.03,297500
Pacwest Bancorp,PACW,20130225,27.5,27.69,26.83,26.88,261000
Global Agriculture Powershares,PAGG,20130225,31.6,31.64,30.85,30.89,39900
Parametric Sound,PAMT,20130225,10.7,11.4,10.5,11,388900
Universal Display Corp.,PANL,20130225,31.39,31.94,27.38,28.56,3690100
Nupathe Inc.,PATH,20130225,3.6,3.63,3.45,3.45,264500
Patrick Industries,PATK,20130225,12.46,12.67,11.87,11.94,301200
Patriot Transportation Holding,PATR,20130225,27.6,27.64,26.52,26.89,10300
Paychex,PAYX,20130225,33.39,33.62,33,33.01,3046000
Polonia Bancorp [Pa],PBCP,20130225,8.76,8.76,8.76,8.76,100
People's United Financial,PBCT,20130225,13,13.03,12.85,12.85,3988100
Porter Bancorp,PBIB,20130225,1.02,1.02,0.99,0.99,1500
Prudential Bancorp Of Pennsylvania,PBIP,20130225,7.43,7.43,7.4,7.4,700
Prima Biomed Ltd,PBMD,20130225,3.82,3.82,3.82,3.82,100
Paccar Inc.,PCAR,20130225,47.19,47.34,46.18,46.2,1772600
Pacific Continental Corporation [Ore],PCBK,20130225,11.18,11.25,10.95,10.98,37500
Pc Connection,PCCC,20130225,14.57,14.97,14.45,14.46,70300
Potlatch Corp.,PCH,20130225,44.89,44.9,43.7,43.71,251100
Priceline.Com Inc.,PCLN,20130225,686.94,692.79,671.54,671.54,713600
Pcm Inc.,PCMI,20130225,7.38,7.4,7.29,7.3,11000
Pendrell Corp,PCO,20130225,1.55,1.55,1.42,1.42,383700
Points International,PCOM,20130225,12.6,12.75,12.46,12.67,18000
Pacira Pharmaceuticals,PCRX,20130225,20.5,20.89,20.32,20.54,498900
Pc-Tel,PCTI,20130225,6.86,7,6.73,6.74,27900
Pharmacyclics,PCYC,20130225,90.93,91.58,89.1,89.16,780300
Pure Cycle Corp.,PCYO,20130225,3.65,3.71,3.53,3.59,33200
Pdc Energy Inc,PDCE,20130225,43.76,44.13,41.35,41.46,492900
Patterson Companies Inc.,PDCO,20130225,36.22,36.41,35.78,35.78,511600
Pro-Dex,PDEX,20130225,2.11,2.11,2.1,2.1,3000
Pdf Solutions,PDFS,20130225,16.14,16.49,15.22,15.26,143500
Pdi,PDII,20130225,7.45,7.62,7.27,7.3,15200
Pdl Biopharma,PDLI,20130225,7.06,7.15,6.94,6.95,2034600
Peoples Bancorp Of North Carolina,PEBK,20130225,10.9,10.9,10.65,10.65,2500
Peoples Bancorp Inc.,PEBO,20130225,22.06,22.06,21.31,21.42,28400
Pegasystems Inc.,PEGA,20130225,28,28.12,27.44,27.49,254200
Pacific Ethanol,PEIX,20130225,0.38,0.4,0.37,0.37,3128000
Penn National Gaming,PENN,20130225,50.36,50.8,48.94,48.97,523300
Penford Corp.,PENX,20130225,9.28,9.59,9.2,9.48,19400
Peoples Federal Bancshares,PEOP,20130225,17.99,18,17.63,17.63,12300
Perfumania Holdings Inc,PERF,20130225,6.19,6.2,6,6,5200
Perion Network Ltd,PERI,20130225,9.21,9.32,8.83,8.91,265500
Perry Ellis International Inc.,PERY,20130225,16.75,16.86,16.34,16.36,356900
Perma-Fix Environmental Services,PESI,20130225,0.82,0.88,0.82,0.84,34600
Petsmart Inc,PETM,20130225,63.3,63.93,61.58,62.61,1538500
Petmed Express,PETS,20130225,13.01,13.23,12.78,12.81,251800
Preferred Bank,PFBC,20130225,16.5,16.5,15.74,15.79,12300
Premier Financial Bancorp,PFBI,20130225,11.46,11.6,11.46,11.55,3000
Peoples Financial Corp.,PFBX,20130225,11.94,11.94,11.7,11.8,500
P & F Industries,PFIN,20130225,7.48,7.54,7.32,7.39,18900
Pennantpark Floating Rate Capit,PFLT,20130225,14.28,14.3,14.06,14.06,47300
Performant Financial Corp.,PFMT,20130225,13.06,13.7,12.93,13.06,532400
Proofpoint Inc.,PFPT,20130225,15.05,15.07,13.96,14,224500
Pfsweb,PFSW,20130225,3.4,3.57,3.4,3.51,213200
Peapack-Gladstone Financial Corp.,PGC,20130225,14.92,14.92,14.77,14.77,10500
Progenics Pharmaceuticals Inc.,PGNX,20130225,2.77,2.78,2.6,2.6,129900
Prospect Global Resources Inc,PGRX,20130225,1.46,1.46,1.33,1.33,263800
Pgt,PGTI,20130225,5.2,5.27,4.99,4.99,74400
Phi Inc,PHII,20130225,31.29,31.29,31.06,31.06,200
Phi,PHIIK,20130225,31.6,32.1,29.98,30.1,34900
Photomedex,PHMD,20130225,14.94,14.96,14.59,14.8,83400
Pico Holdings Inc.,PICO,20130225,22.07,22.15,21.02,21.3,119000
Parke Bancorp,PKBK,20130225,6.99,7.4,6.99,7.4,1800
Park-Ohio Holdings,PKOH,20130225,21,21.21,20.35,20.35,63800
Global Coal Powershares,PKOL,20130225,19.06,19.27,18.6,18.6,2400
Procera Networks,PKT,20130225,17.44,17.9,16.96,16.96,296900
Photronics,PLAB,20130225,6.72,6.72,6.37,6.43,1117200
Plumas Bancorp,PLBC,20130225,4.96,5,4.9,5,5200
Paulson Capital,PLCC,20130225,0.77,0.77,0.77,0.77,1000
The Children's Place Retail Stores,PLCE,20130225,45.43,47.4,45.43,45.78,927000
Polycom,PLCM,20130225,9.49,9.66,9.25,9.29,3332100
Planar Systems,PLNR,20130225,1.97,1.97,1.9,1.95,24200
Preformed Line Products Company,PLPC,20130225,70.16,70.75,68.74,69,4900
Planet Payment,PLPM,20130225,3.09,3.09,2.9,3.08,8600
ISE Global Platinum Index First Trust,PLTM,20130225,15.05,15.22,14.86,14.89,12700
Plug Power,PLUG,20130225,0.14,0.14,0.12,0.12,3608000
Eplus Inc.,PLUS,20130225,45.45,46.37,45.4,45.4,21200
Plexus,PLXS,20130225,25.27,25.49,24.52,24.62,170400
Plx Technology,PLXT,20130225,4.66,4.66,4.46,4.55,369500
Pacific Mercantile Bancorp,PMBC,20130225,5.92,5.99,5.86,5.86,10600
Pmc - Sierra,PMCS,20130225,6.56,6.64,6.41,6.42,1803900
Psychemedics Corp.,PMD,20130225,12.32,12.32,11.8,11.85,11400
Pmfg,PMFG,20130225,7.29,7.33,6.8,6.82,45600
Mena Frontier Countries Powershares,PMNA,20130225,11,11,10.87,10.88,5500
Parametric Technology Corp.,PMTC,20130225,23.63,23.69,23,23,860500
Palomar Medical Technologies,PMTI,20130225,11.11,11.23,10.65,10.66,57800
